Username,Date,Time,Tweet,tokens,sentiment
USCGouldLaw,5/3/2023,1:39:20,we are pleased to announce our student speakers for commencement 3l class president chris locascio jd student bar association president christina mkrtchyan jd and master of laws in privacy law and cybersecurity student justin hung gampip uscgrad gouldgrad  ,"['plea', 'announc', 'student', 'speaker', 'commenc', '3l', 'class', 'presid', 'chri', 'locascio', 'jd', 'student', 'bar', 'associ', 'presid', 'christina', 'mkrtchyan', 'jd', 'master', 'law', 'privaci', 'law', 'cybersecur', 'student', 'justin', 'hung', 'gampip', 'uscgrad', 'gouldgrad']",POSITIVE
DrMoore__,5/5/2023,2:43:10,rt  congratulations to our graduate james bridgeforth   james successfully defended his dissertation and will,"['rt', 'congratul', 'graduat', 'jame', 'bridgeforth', 'jame', 'success', 'defend', 'dissert']",POSITIVE
PrincetonUPress,5/4/2023,15:01:18,rt      for selecting two commencement speakers who focus on racial equity its an honor to be in this lin,"['rt', 'select', 'two', 'commenc', 'speaker', 'focu', 'racial', 'equiti', 'honor', 'lin']",POSITIVE
OlieMatshabane,5/4/2023,23:27:43,rt      for selecting two commencement speakers who focus on racial equity its an honor to be in this lin,"['rt', 'select', 'two', 'commenc', 'speaker', 'focu', 'racial', 'equiti', 'honor', 'lin']",POSITIVE
lewis1jj,5/4/2023,0:26:05,rt  it is with great pleasure that we announce tiffaney robinson as the student speaker for our masters commencement ceremony,"['rt', 'great', 'pleasur', 'announc', 'tiffaney', 'robinson', 'student', 'speaker', 'master', 'commenc', 'ceremoni']",POSITIVE
DanielVzqzz,5/4/2023,3:42:39,rt      for selecting two commencement speakers who focus on racial equity its an honor to be in this lin,"['rt', 'select', 'two', 'commenc', 'speaker', 'focu', 'racial', 'equiti', 'honor', 'lin']",POSITIVE
USCRossierPhD,5/3/2023,21:00:31,congratulations to our graduate imogen herrick   imogen will be joining the university of kansas as an assistant professor of stem education uscgrad  ,"['congratul', 'graduat', 'imogen', 'herrick', 'imogen', 'join', 'univers', 'kansa', 'assist', 'professor', 'stem', 'educ', 'uscgrad']",POSITIVE
shiraro89780907,4/28/2023,12:42:57,rt  just chillin on a random staicase as a soon to be uscgrad casual go cocks ,"['rt', 'chillin', 'random', 'staicas', 'soon', 'uscgrad', 'casual', 'go', 'cock']",NEGATIVE
lewis1jj,4/27/2023,23:22:49,"rt  save the date for usc rossiers 2023 commencement ceremonies 

 doctoral ceremony may 10 at 300 pm mccarthy quad
 m","['rt', 'save', 'date', 'usc', 'rossier', '2023', 'commenc', 'ceremoni', 'doctor', 'ceremoni', 'may', '10', '300', 'pm', 'mccarthi', 'quad']",NEGATIVE
quitafor,5/3/2023,0:57:04,rt  congratulations to our graduate jaymon ortega   jaymon successfully defended his dissertation today uscgrad,"['rt', 'congratul', 'graduat', 'jaymon', 'ortega', 'jaymon', 'success', 'defend', 'dissert', 'today', 'uscgrad']",POSITIVE
USCRossierPhD,4/28/2023,22:00:40,congratulations to our graduate taramarie desruisseaux   taramarie successfully defended her dissertation and will be joining hofstra university law school as the assistant dean for diversity amp inclusion uscgrad  ,"['congratul', 'graduat', 'taramari', 'desruisseaux', 'taramari', 'success', 'defend', 'dissert', 'join', 'hofstra', 'univers', 'law', 'school', 'assist', 'dean', 'diver', 'amp', 'inclus', 'uscgrad']",POSITIVE
zelieasava,5/4/2023,15:41:04,rt      for selecting two commencement speakers who focus on racial equity its an honor to be in this lin,"['rt', 'select', 'two', 'commenc', 'speaker', 'focu', 'racial', 'equiti', 'honor', 'lin']",POSITIVE
DrWattAtUSC,4/29/2023,0:20:45,"uscgrad is right around the cornerthe various  ceremonies will keep many of us very busy but its great to see us line up some wonderful ksomgrad speakers to inspire our graduates  includes  alumnus   fight on

 ","['uscgrad', 'right', 'around', 'cornerth', 'variou', 'ceremoni', 'keep', 'mani', 'u', 'busi', 'great', 'see', 'u', 'line', 'wonder', 'ksomgrad', 'speaker', 'inspir', 'graduat', 'includ', 'alumnu', 'fight']",POSITIVE
USCGouldLaw,4/27/2023,15:17:06,todays gouldgrad highlight uscgrad kailani humeston awarded the millerjohnson equal justice prize for her commitment to public interest amp social justice through law school university and community after graduation shell work at childrens law center of calif  ,"['today', 'gouldgrad', 'highlight', 'uscgrad', 'kailani', 'humeston', 'award', 'millerjohnson', 'equal', 'justic', 'prize', 'commit', 'public', 'interest', 'amp', 'social', 'justic', 'law', 'school', 'univers', 'commun', 'graduat', 'shell', 'work', 'child', 'law', 'center', 'calif']",POSITIVE
eBail_LLC,5/5/2023,21:00:01,"need bail bonds for the las vegas detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
eBail_LLC,5/5/2023,0:00:01,"need bail bonds las vegas
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
DaddyFatStacks8,5/3/2023,1:30:56,"blackjack system pdf
learn more at


daddyfatstacks lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball trojanbasketball trojanfootball ","['blackjack', 'system', 'pdf', 'learn', 'daddyfatstack', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
eBail_LLC,5/3/2023,6:00:01,"need bail bonds for the clark county detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'clark', 'counti', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
tutor_bernice,5/2/2023,20:36:30,"a assured in your academic work
guaranteed excellent grades and timely delivery in
programming
statistics
environmentalstudies
psychology
logistics
psychologypaper
casestudy
universityofsoutherncalifornia
rkelly
ananavarro
 dm us ","['assur', 'academ', 'work', 'guarante', 'excel', 'grade', 'time', 'deliveri', 'program', 'statist', 'environmentalstudi', 'psycholog', 'logist', 'psychologypap', 'casestudi', 'universityofsoutherncalifornia', 'rkelli', 'ananavarro', 'dm', 'u']",POSITIVE
eBail_LLC,5/1/2023,23:30:00,"need bail bonds for the las vegas detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
eBail_LLC,5/1/2023,2:30:00,"need bail bonds las vegas
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
eBail_LLC,4/29/2023,20:00:01,"need bail bonds for the clark county detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'clark', 'counti', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
eBail_LLC,4/28/2023,2:00:01,"need bail bonds for the las vegas detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
eBail_LLC,4/27/2023,5:00:00,"need bail bonds las vegas
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
MtnSkater,5/4/2023,0:02:04,rt  usc alumni your input is crucial in shaping the future of our events and programs participate in the usc all alumni survey,"['rt', 'usc', 'alumnus', 'input', 'crucial', 'shape', 'futur', 'event', 'program', 'particip', 'usc', 'alumnus', 'survey']",POSITIVE
Tasha_MSW,5/6/2023,14:33:42,the big day glad to be joining the social work uscalumni ,"['big', 'day', 'glad', 'join', 'social', 'work', 'uscalumni']",POSITIVE
usclambda,5/5/2023,17:02:21,"the deadline is fast approaching join our board now apply by may 9 to help us improve the lives of the lgbtq trojan community link in bio

usclambda lgbtq supportlgbt boardofdirectors uscalumni ","['deadlin', 'fast', 'approach', 'join', 'board', 'appli', 'may', '9', 'help', 'u', 'improv', 'live', 'lgbtq', 'trojan', 'commun', 'link', 'bio', 'usclambda', 'lgbtq', 'supportlgbt', 'boardofdirector', 'uscalumni']",NEGATIVE
GamecockMusic,5/5/2023,17:12:01,our may uscalumni spotlight is eric l duncan he graduated with a bachelor of music in composition he is the chief technology officer of synergi partners amp coowner of columbia area restaurants bourbon black rooster amp the dragon room learn more  ,"['may', 'uscalumni', 'spotlight', 'eric', 'l', 'duncan', 'graduat', 'bachelor', 'music', 'composit', 'chief', 'technolog', 'offic', 'synergi', 'partner', 'amp', 'coowner', 'columbia', 'area', 'restaur', 'bourbon', 'black', 'rooster', 'amp', 'dragon', 'room', 'learn']",POSITIVE
HayatoOchiai,5/3/2023,18:34:59,rt  usc alumni your input is crucial in shaping the future of our events and programs participate in the usc all alumni survey,"['rt', 'usc', 'alumnus', 'input', 'crucial', 'shape', 'futur', 'event', 'program', 'particip', 'usc', 'alumnus', 'survey']",POSITIVE
USCAlumni,5/4/2023,15:38:05,"usc day of scupport is here and its time to come together join us in celebrating usc by making a donation of any amount lets make a difference trojanstogether fighton uscalumni 

","['usc', 'day', 'scupport', 'time', 'come', 'togeth', 'join', 'u', 'celebr', 'usc', 'make', 'donat', 'amount', 'let', 'make', 'differ', 'trojanstogeth', 'fighton', 'uscalumni']",POSITIVE
lewis1jj,5/4/2023,16:47:42,rt  usc day of scupport is here and its time to come together join us in celebrating usc by making a donation of any amount,"['rt', 'usc', 'day', 'scupport', 'time', 'come', 'togeth', 'join', 'u', 'celebr', 'usc', 'make', 'donat', 'amount']",POSITIVE
JohnnyAragonRE,5/3/2023,18:09:08,rt  usc alumni your input is crucial in shaping the future of our events and programs participate in the usc all alumni survey,"['rt', 'usc', 'alumnus', 'input', 'crucial', 'shape', 'futur', 'event', 'program', 'particip', 'usc', 'alumnus', 'survey']",POSITIVE
USCAlumni,5/3/2023,18:03:18,usc alumni your input is crucial in shaping the future of our events and programs participate in the usc all alumni survey by accessing your individualized link sent via email or visiting us online at  fighton uscalumni ,"['usc', 'alumnus', 'input', 'crucial', 'shape', 'futur', 'event', 'program', 'particip', 'usc', 'alumnus', 'survey', 'access', 'individu', 'link', 'sent', 'via', 'email', 'visit', 'u', 'onlin', 'fighton', 'uscalumni']",POSITIVE
lewis1jj,5/2/2023,21:11:52,rt  uscs assignment earth recently got a major boost thanks to the extraordinary generosity of ronald sherwin ma 68 phd 72,"['rt', 'usc', 'assign', 'earth', 'recent', 'got', 'major', 'boost', 'thank', 'extraordinari', 'generos', 'ronald', 'sherwin', '68', 'phd', '72']",POSITIVE
lewis1jj,4/30/2023,18:39:58,rt  usc alumni we want your insights tell us what we can do to improve your experience by participating in the usc alumni surv,"['rt', 'usc', 'alumnus', 'want', 'insight', 'tell', 'u', 'improv', 'experi', 'particip', 'usc', 'alumnus', 'surv']",POSITIVE
USCAlumni,5/2/2023,20:49:26,"uscs assignment earth recently got a major boost thanks to the extraordinary generosity of ronald sherwin ma 68 phd 72 and his wife leslie sustainability uscalumni fighton

","['usc', 'assign', 'earth', 'recent', 'got', 'major', 'boost', 'thank', 'extraordinari', 'generos', 'ronald', 'sherwin', '68', 'phd', '72', 'wife', 'lesli', 'sustain', 'uscalumni', 'fighton']",POSITIVE
USCAlumni,4/30/2023,18:05:05,usc alumni we want your insights tell us what we can do to improve your experience by participating in the usc alumni survey check your email for your unique link and help us enhance our trojan family experience or visit us online at  uscalumni ,"['usc', 'alumnus', 'want', 'insight', 'tell', 'u', 'improv', 'experi', 'particip', 'usc', 'alumnus', 'survey', 'check', 'email', 'uniqu', 'link', 'help', 'u', 'enhanc', 'trojan', 'famili', 'experi', 'visit', 'u', 'onlin', 'uscalumni']",POSITIVE
simmons_21,4/30/2023,6:23:06,rt  tonight we had the honor of recognizing these outstanding trojans at the 89th annual usc alumni awards what an incredible,"['rt', 'tonight', 'honor', 'recogn', 'outstand', 'trojan', '89th', 'annual', 'usc', 'alumnus', 'award', 'incred']",POSITIVE
dollymad1812,4/30/2023,5:09:09,rt  tonight we had the honor of recognizing these outstanding trojans at the 89th annual usc alumni awards what an incredible,"['rt', 'tonight', 'honor', 'recogn', 'outstand', 'trojan', '89th', 'annual', 'usc', 'alumnus', 'award', 'incred']",POSITIVE
DMendoza1227,4/30/2023,5:08:51,rt  tonight we had the honor of recognizing these outstanding trojans at the 89th annual usc alumni awards what an incredible,"['rt', 'tonight', 'honor', 'recogn', 'outstand', 'trojan', '89th', 'annual', 'usc', 'alumnus', 'award', 'incred']",POSITIVE
MtnSkater,4/30/2023,5:06:57,rt  tonight we had the honor of recognizing these outstanding trojans at the 89th annual usc alumni awards what an incredible,"['rt', 'tonight', 'honor', 'recogn', 'outstand', 'trojan', '89th', 'annual', 'usc', 'alumnus', 'award', 'incred']",POSITIVE
akovacs197,4/30/2023,16:23:49,rt  tonight we had the honor of recognizing these outstanding trojans at the 89th annual usc alumni awards what an incredible,"['rt', 'tonight', 'honor', 'recogn', 'outstand', 'trojan', '89th', 'annual', 'usc', 'alumnus', 'award', 'incred']",POSITIVE
lewis1jj,5/3/2023,18:51:46,rt  usc alumni your input is crucial in shaping the future of our events and programs participate in the usc all alumni survey,"['rt', 'usc', 'alumnus', 'input', 'crucial', 'shape', 'futur', 'event', 'program', 'particip', 'usc', 'alumnus', 'survey']",POSITIVE
USCBAA,4/30/2023,18:34:25,congratulations to blacktrojans ellisen shelton turner 97 donald dean 90 and all the awardees to be honored at the usc alumni awards last night  uscbaa uscalumni fighton ,"['congratul', 'blacktrojan', 'ellisen', 'shelton', 'turner', '97', 'donald', 'dean', '90', 'awarde', 'honor', 'usc', 'alumnus', 'award', 'last', 'night', 'uscbaa', 'uscalumni', 'fighton']",POSITIVE
